STU_ID,BYSTLANG,BYENGLSE,BYHOMLNG,BYSTLNG2,BYSES1,BYSES2,BYP50A,BYP50B,BYP50C,BYP50D,BYP50E,BYP50F,BYP50G,BYP50H,F2HSSTAT
316223,1,-9,1,4,-0.55,-0.38,-7,-7,-7,-7,-7,-7,-7,-7,1
316224,1,-9,1,4,-0.8,-0.77,-3,-3,-3,-3,-3,-3,-3,-3,9
316225,1,-9,1,4,-0.46,-0.44,1,0,0,1,0,1,1,0,1
316262,-8,-8,-8,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1
317101,1,-9,1,4,1.17,1.29,-3,-3,-3,-3,-3,-3,-3,-3,1
317102,1,-0.111,1,4,0.02,-0.28,-7,-7,-7,-7,-7,-7,-7,-7,1
317103,0,0.181,6,2,-1.59,-1.51,-3,-3,-3,-3,-3,-3,-3,-3,3
317104,1,0.078,1,4,-0.49,-0.38,-3,-3,-3,-3,-3,-3,-3,-3,1
317105,1,0.039,1,4,1.15,1.33,-3,-3,-3,-3,-3,-3,-3,-3,1
317108,0,-9,6,2,0.12,0.18,-3,-3,-3,-3,-3,-3,-3,-3,1
317110,0,-9,2,2,-0.65,-0.55,-3,-3,-3,-3,-3,-3,-3,-3,5
317111,1,1.146,1,4,0.52,0.38,-3,-3,-3,-3,-3,-3,-3,-3,1
317114,1,-1.194,1,4,-0.36,-0.32,-4,-4,-4,-4,-4,-4,-4,-4,1
317115,1,0.331,1,4,0.19,-0.06,-3,-3,-3,-3,-3,-3,-3,-3,1
317116,1,1.596,1,4,-0.63,-0.47,-4,-4,-4,-4,-4,-4,-4,-4,3
317117,0,0.331,3,2,0.75,0.8,-4,-4,-4,-4,-4,-4,-4,-4,10
317118,0,0.331,2,2,-0.19,-0.07,-3,-3,-3,-3,-3,-3,-3,-3,1
317161,-8,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1
317201,1,-0.745,1,4,0.61,0.49,-3,-3,-3,-3,-3,-3,-3,-3,1
317202,1,1.596,1,4,0.82,0.93,-3,-3,-3,-3,-3,-3,-3,-3,1
317203,1,0.331,1,4,0.05,0.17,-3,-3,-3,-3,-3,-3,-3,-3,1
317204,1,-0.933,-9,4,-0.45,-0.45,-4,-4,-4,-4,-4,-4,-4,-4,1
317206,1,1.596,1,4,0.8,0.86,-3,-3,-3,-3,-3,-3,-3,-3,1
317207,1,-0.206,1,4,0.3,0.3,-7,-7,-7,-7,-7,-7,-7,-7,1
317208,1,-0.388,1,4,-0.67,-0.56,-3,-3,-3,-3,-3,-3,-3,-3,1
317209,1,-9,1,4,-0.22,-0.37,-4,-4,-4,-4,-4,-4,-4,-4,1
317210,1,1.596,1,4,0.27,0.39,-3,-3,-3,-3,-3,-3,-3,-3,2
317212,1,-9,-9,4,-0.23,-0.25,-3,-3,-3,-3,-3,-3,-3,-3,1
317213,0,-0.86,5,1,0.78,0.68,0,0,0,0,0,0,0,1,1
317214,1,-9,-9,4,0.1,0.02,-3,-3,-3,-3,-3,-3,-3,-3,1
317216,0,-9,6,3,1.34,1.45,-3,-3,-3,-3,-3,-3,-3,-3,1
317217,1,0.639,1,4,0.89,1.07,-3,-3,-3,-3,-3,-3,-3,-3,1
317218,1,-0.933,1,4,0.48,0.07,-3,-3,-3,-3,-3,-3,-3,-3,1
317219,1,0.331,1,4,0.8,0.83,-3,-3,-3,-3,-3,-3,-3,-3,1
317220,1,0.331,1,4,0.75,0.5,-3,-3,-3,-3,-3,-3,-3,-3,1
317221,1,0.143,1,4,0.7,0.9,-3,-3,-3,-3,-3,-3,-3,-3,1
317222,1,1.596,1,4,1.05,1.23,-3,-3,-3,-3,-3,-3,-3,-3,1
317223,1,-9,1,4,-0.85,-0.7,1,0,0,0,0,0,0,0,6
317224,1,1.596,1,4,1.05,1.23,-3,-3,-3,-3,-3,-3,-3,-3,1
317225,1,-0.118,1,4,0.41,0.53,-3,-3,-3,-3,-3,-3,-3,-3,1
317226,1,-9,1,4,0.38,0.37,-3,-3,-3,-3,-3,-3,-3,-3,1
317228,1,-9,-9,4,0.01,-0.25,0,0,0,0,1,0,0,0,1
318107,1,0.577,1,4,-0.08,-0.07,-3,-3,-3,-3,-3,-3,-3,-3,1
318108,1,1.596,1,4,0.88,1.04,-3,-3,-3,-3,-3,-3,-3,-3,1
318109,1,1.596,1,4,0.59,0.34,-3,-3,-3,-3,-3,-3,-3,-3,1
318110,1,-9,1,4,-1.17,-1,-3,-3,-3,-3,-3,-3,-3,-3,1
318111,1,-0.933,1,4,-0.22,-0.36,1,0,0,0,0,0,0,0,8
318113,1,-1.194,1,4,0.09,0.07,-3,-3,-3,-3,-3,-3,-3,-3,1
318114,1,1.596,1,4,-0.3,-0.14,1,1,0,0,0,0,0,0,1
318115,1,-9,1,4,1.61,1.61,-3,-3,-3,-3,-3,-3,-3,-3,1
318116,1,0.331,1,4,0.43,0.19,-3,-3,-3,-3,-3,-3,-3,-3,1
318117,1,-9,1,4,0.96,0.98,-3,-3,-3,-3,-3,-3,-3,-3,1
318119,1,1.407,1,4,0.47,0.37,-3,-3,-3,-3,-3,-3,-3,-3,1
318120,1,-0.972,1,4,-0.86,-0.75,-3,-3,-3,-3,-3,-3,-3,-3,1
318123,0,1.146,5,2,-0.42,-0.32,-3,-3,-3,-3,-3,-3,-3,-3,1
318124,1,-9,1,4,1.12,1.23,-3,-3,-3,-3,-3,-3,-3,-3,1
318127,1,-9,1,4,0.39,0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
318128,1,0.623,1,4,0.16,-0.07,-3,-3,-3,-3,-3,-3,-3,-3,1
318129,1,0.331,1,4,1.22,1.4,-3,-3,-3,-3,-3,-3,-3,-3,1
318131,1,0.893,1,4,0.31,0.46,-3,-3,-3,-3,-3,-3,-3,-3,1
318132,1,1.407,1,4,-0.15,-0.3,0,0,0,1,0,0,0,0,1
318134,0,0.07,3,2,1.39,1.57,0,0,0,0,1,0,0,0,1
318161,-8,-8,-8,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1
318201,1,-0.191,1,4,0.8,0.83,-3,-3,-3,-3,-3,-3,-3,-3,1
318203,1,-9,1,4,0.41,0.45,-3,-3,-3,-3,-3,-3,-3,-3,3
318205,1,-0.933,1,4,-0.99,-1.13,-4,-4,-4,-4,-4,-4,-4,-4,6
318206,1,0.331,1,4,0.17,-0.08,-3,-3,-3,-3,-3,-3,-3,-3,1
318207,1,-9,1,4,-0.76,-0.61,1,0,0,1,0,0,1,0,9
318208,1,-9,1,4,0.27,0.24,0,0,0,0,0,0,1,0,1
318209,1,-1.448,1,4,1.69,1.74,-3,-3,-3,-3,-3,-3,-3,-3,10
318210,0,0.862,4,2,0.21,-0.08,-3,-3,-3,-3,-3,-3,-3,-3,1
318211,1,0.331,1,4,1,0.92,-4,-4,-4,-4,-4,-4,-4,-4,1
318212,0,0.3,2,2,-0.19,-0.19,-3,-3,-3,-3,-3,-3,-3,-3,1
318213,1,-0.933,1,4,-0.39,-0.58,-4,-4,-4,-4,-4,-4,-4,-4,1
318214,0,-9,6,3,0.31,0.38,-4,-4,-4,-4,-4,-4,-4,-4,1
318215,1,1.335,1,4,0.99,0.99,-4,-4,-4,-4,-4,-4,-4,-4,10
318216,1,1.05,1,4,0.26,0.01,-4,-4,-4,-4,-4,-4,-4,-4,1
318217,0,-9,-9,3,-1.35,-1.29,-3,-3,-3,-3,-3,-3,-3,-3,1
318218,1,-0.475,1,4,-0.69,-0.6,-3,-3,-3,-3,-3,-3,-3,-3,1
318262,-8,-8,-8,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,6
319101,1,-9,1,4,0.28,0.16,-3,-3,-3,-3,-3,-3,-3,-3,1
319102,1,-0.222,1,4,-0.34,-0.25,-3,-3,-3,-3,-3,-3,-3,-3,1
319103,1,0.331,1,4,-0.38,-0.26,-3,-3,-3,-3,-3,-3,-3,-3,1
319105,1,-0.933,1,4,0.16,0.01,-3,-3,-3,-3,-3,-3,-3,-3,1
319106,1,1.596,1,4,0.07,-0.23,-3,-3,-3,-3,-3,-3,-3,-3,1
319107,1,0.688,1,4,-0.72,-0.68,-4,-4,-4,-4,-4,-4,-4,-4,1
319108,1,-9,1,4,-0.73,-0.75,-3,-3,-3,-3,-3,-3,-3,-3,1
319109,0,-0.933,3,2,-0.43,-0.34,-4,-4,-4,-4,-4,-4,-4,-4,9
319201,1,0.404,1,4,0.09,0.16,-3,-3,-3,-3,-3,-3,-3,-3,1
319202,1,-9,1,4,-1.27,-1.27,1,0,0,0,0,0,0,0,9
319203,1,0.601,1,4,0.5,0.51,1,1,0,0,0,0,0,0,1
319204,0,-9,2,2,0.88,0.92,-3,-3,-3,-3,-3,-3,-3,-3,1
319206,1,1.596,1,4,-0.65,-0.6,-7,-7,-7,-7,-7,-7,-7,-7,1
319207,1,1.596,1,4,1.19,1.07,-3,-3,-3,-3,-3,-3,-3,-3,1
319208,1,-0.745,1,4,-0.43,-0.34,-3,-3,-3,-3,-3,-3,-3,-3,2
319210,1,0.331,1,4,-0.68,-0.6,-3,-3,-3,-3,-3,-3,-3,-3,1
319211,1,-0.372,1,4,0.55,0.59,-3,-3,-3,-3,-3,-3,-3,-3,1
319213,1,0.631,1,4,0.27,0.36,-3,-3,-3,-3,-3,-3,-3,-3,1
319214,1,-9,1,4,-0.32,-0.16,1,1,0,0,0,0,0,0,1
319217,1,-9,1,4,-0.51,-0.46,-4,-4,-4,-4,-4,-4,-4,-4,1
319218,0,-9,5,3,1.55,1.73,-3,-3,-3,-3,-3,-3,-3,-3,1
319219,1,-0.933,1,4,-0.22,-0.17,-3,-3,-3,-3,-3,-3,-3,-3,1
319220,1,1.596,1,4,0.38,0.42,-3,-3,-3,-3,-3,-3,-3,-3,1
319222,1,-1.636,1,4,0.71,0.74,-3,-3,-3,-3,-3,-3,-3,-3,2
319223,0,-0.933,2,2,-0.6,-0.54,-3,-3,-3,-3,-3,-3,-3,-3,6
320102,0,-0.38,-9,2,-1.24,-1.18,-3,-3,-3,-3,-3,-3,-3,-3,9
320104,0,-0.403,-9,0,-0.44,-0.3,-7,-7,-7,-7,-7,-7,-7,-7,1
320105,1,1.596,1,4,-0.28,-0.26,-3,-3,-3,-3,-3,-3,-3,-3,1
320106,1,0.528,1,4,0.98,0.87,-3,-3,-3,-3,-3,-3,-3,-3,1
320107,1,1.327,1,4,-0.68,-0.81,-3,-3,-3,-3,-3,-3,-3,-3,1
320108,1,0.585,1,4,-0.31,-0.47,-3,-3,-3,-3,-3,-3,-3,-3,1
320109,1,0.331,1,4,0.15,0.25,-3,-3,-3,-3,-3,-3,-3,-3,1
320110,1,0.07,1,4,0.25,0.07,-3,-3,-3,-3,-3,-3,-3,-3,1
320111,1,-9,1,4,-0.26,-0.27,-3,-3,-3,-3,-3,-3,-3,-3,1
320112,1,-9,1,4,-0.42,-0.57,-3,-3,-3,-3,-3,-3,-3,-3,10
320201,1,-0.118,1,4,0.37,0.49,-3,-3,-3,-3,-3,-3,-3,-3,1
320204,0,0.078,6,2,-0.31,-0.23,-4,-4,-4,-4,-4,-4,-4,-4,1
320206,0,-9,2,2,0.63,0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
320207,1,0.078,1,4,0.58,0.5,-4,-4,-4,-4,-4,-4,-4,-4,6
320209,1,1.596,1,4,-0.6,-0.75,-3,-3,-3,-3,-3,-3,-3,-3,1
320210,0,-9,2,2,0.34,0.26,-3,-3,-3,-3,-3,-3,-3,-3,1
320211,1,1.081,1,4,0.91,0.61,-3,-3,-3,-3,-3,-3,-3,-3,1
320212,1,1.407,1,4,0.7,0.74,-3,-3,-3,-3,-3,-3,-3,-3,1
320213,1,0.601,1,4,-0.03,0.11,-3,-3,-3,-3,-3,-3,-3,-3,1
320214,1,1.596,1,4,1.28,1.32,-3,-3,-3,-3,-3,-3,-3,-3,1
320215,1,-0.933,1,4,1.63,1.81,-3,-3,-3,-3,-3,-3,-3,-3,1
320216,0,-0.118,2,2,0.02,-0.19,-3,-3,-3,-3,-3,-3,-3,-3,1
320217,1,0.331,1,4,-0.43,-0.34,-3,-3,-3,-3,-3,-3,-3,-3,1
320218,1,0.331,1,4,0.77,0.65,-3,-3,-3,-3,-3,-3,-3,-3,1
320219,0,-9,2,2,-0.3,-0.49,-3,-3,-3,-3,-3,-3,-3,-3,1
320221,1,1.327,1,4,0.42,0.28,-3,-3,-3,-3,-3,-3,-3,-3,1
320222,1,1.596,1,4,0.22,-0.21,-3,-3,-3,-3,-3,-3,-3,-3,1
320224,0,-9,2,0,0.75,0.67,-3,-3,-3,-3,-3,-3,-3,-3,6
320225,0,0.893,2,2,0.67,0.37,-3,-3,-3,-3,-3,-3,-3,-3,1
320226,1,-0.641,1,4,0.61,0.49,-3,-3,-3,-3,-3,-3,-3,-3,1
320227,1,1.138,1,4,1.23,1.26,-3,-3,-3,-3,-3,-3,-3,-3,1
320228,0,-0.933,-9,2,-0.41,-0.82,-7,-7,-7,-7,-7,-7,-7,-7,10
320229,1,-9,1,4,0.42,0.47,1,0,0,1,0,0,0,0,1
320231,1,-9,1,4,0.73,0.59,-4,-4,-4,-4,-4,-4,-4,-4,1
320232,1,-1.375,1,4,0.57,0.64,-3,-3,-3,-3,-3,-3,-3,-3,1
320233,0,-9,2,3,0.77,0.88,-3,-3,-3,-3,-3,-3,-3,-3,1
320234,0,-1.659,2,2,-0.02,-0.02,-4,-4,-4,-4,-4,-4,-4,-4,7
321101,1,-9,1,4,1.19,1.22,-3,-3,-3,-3,-3,-3,-3,-3,1
321102,1,1.596,1,4,0.75,0.66,1,0,0,0,0,0,0,0,8
321103,1,0.039,1,4,0.32,0.16,-4,-4,-4,-4,-4,-4,-4,-4,6
321104,1,0.331,1,4,0.86,0.9,-4,-4,-4,-4,-4,-4,-4,-4,1
321105,1,-1.122,1,4,0.83,0.58,-3,-3,-3,-3,-3,-3,-3,-3,10
321106,1,-0.745,1,4,0.68,0.4,-3,-3,-3,-3,-3,-3,-3,-3,1
321107,1,1.596,1,4,0.59,0.52,-4,-4,-4,-4,-4,-4,-4,-4,1
321109,1,1.034,1,4,0.99,0.69,-3,-3,-3,-3,-3,-3,-3,-3,1
321110,1,-9,1,4,0.31,0.06,-3,-3,-3,-3,-3,-3,-3,-3,1
321111,1,-0.933,1,4,1.21,1.24,-3,-3,-3,-3,-3,-3,-3,-3,1
321112,1,-0.948,1,4,-0.16,-0.34,-3,-3,-3,-3,-3,-3,-3,-3,8
321201,1,-0.556,1,4,-0.13,-0.16,1,0,0,0,0,0,0,0,1
321202,1,0.331,1,4,-0.06,-0.21,-3,-3,-3,-3,-3,-3,-3,-3,1
321203,1,1.342,1,4,-1.03,-0.97,-7,-7,-7,-7,-7,-7,-7,-7,1
321204,1,0.601,1,4,0.51,0.25,-3,-3,-3,-3,-3,-3,-3,-3,1
321205,1,0.331,1,4,-0.95,-0.78,-3,-3,-3,-3,-3,-3,-3,-3,1
321206,1,-9,1,4,-0.91,-0.81,1,0,0,0,0,0,0,0,1
321207,1,-0.745,1,4,-0.59,-0.55,-4,-4,-4,-4,-4,-4,-4,-4,1
321208,1,1.596,1,4,0.59,0.47,-3,-3,-3,-3,-3,-3,-3,-3,1
321209,0,-9,5,0,0.6,0.51,-3,-3,-3,-3,-3,-3,-3,-3,1
321210,1,-9,1,4,-0.67,-0.8,1,0,0,1,0,0,0,0,10
321211,0,1.596,6,2,0.75,0.87,-3,-3,-3,-3,-3,-3,-3,-3,1
321212,1,-0.933,1,4,0.74,0.76,-3,-3,-3,-3,-3,-3,-3,-3,1
321213,1,1.146,1,4,1.05,0.93,-3,-3,-3,-3,-3,-3,-3,-3,1
322101,0,-1.21,2,0,-0.44,-0.4,-3,-3,-3,-3,-3,-3,-3,-3,1
322102,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
322103,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
322104,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6
322105,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6
322107,0,0.435,2,2,-0.09,0.06,-3,-3,-3,-3,-3,-3,-3,-3,1
322112,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,2
322114,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
322115,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
322116,0,-9,2,2,1.14,0.87,-7,-7,-7,-7,-7,-7,-7,-7,1
322117,0,-9,2,2,0.02,0,-3,-3,-3,-3,-3,-3,-3,-3,10
322118,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6
322119,1,1.596,1,4,-0.55,-0.77,-3,-3,-3,-3,-3,-3,-3,-3,1
322120,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
322121,0,0.331,2,2,-0.43,-0.66,-3,-3,-3,-3,-3,-3,-3,-3,1
322201,1,0.331,1,4,-0.23,-0.29,-3,-3,-3,-3,-3,-3,-3,-3,6
322202,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
322203,0,1.219,2,2,-1.51,-1.36,-3,-3,-3,-3,-3,-3,-3,-3,1
322204,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
322206,0,0.143,5,2,-0.86,-1.07,-3,-3,-3,-3,-3,-3,-3,-3,1
322207,0,-9,6,3,-0.45,-0.33,-3,-3,-3,-3,-3,-3,-3,-3,1
322208,1,1.596,1,4,-1.43,-1.43,-3,-3,-3,-3,-3,-3,-3,-3,10
322215,0,-9,2,2,0.48,0.67,-3,-3,-3,-3,-3,-3,-3,-3,1
322216,1,-9,1,4,0.39,0.59,-7,-7,-7,-7,-7,-7,-7,-7,9
322217,0,-9,2,2,0.21,0.2,-3,-3,-3,-3,-3,-3,-3,-3,1
322218,1,-0.672,1,4,0.15,0.09,-4,-4,-4,-4,-4,-4,-4,-4,2
322219,0,-9,-9,3,-0.75,-0.67,-3,-3,-3,-3,-3,-3,-3,-3,1
322220,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
322221,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
322222,1,-9,1,4,0.37,0.49,-3,-3,-3,-3,-3,-3,-3,-3,10
322223,0,-9,2,2,-0.55,-0.7,-3,-3,-3,-3,-3,-3,-3,-3,10
322224,1,-9,1,4,0.02,0.05,-3,-3,-3,-3,-3,-3,-3,-3,1
322225,1,-9,1,4,-0.11,0.04,-3,-3,-3,-3,-3,-3,-3,-3,1
322226,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,10
322227,0,-0.68,3,2,0.38,0.39,-3,-3,-3,-3,-3,-3,-3,-3,6
322232,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
322233,1,1.596,1,4,-0.56,-0.81,-3,-3,-3,-3,-3,-3,-3,-3,1
322234,1,-9,1,4,-0.48,-0.4,-3,-3,-3,-3,-3,-3,-3,-3,10
322261,-8,-8,-8,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1
322262,-8,-8,-8,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1
323102,1,-9,1,4,0.79,0.34,-3,-3,-3,-3,-3,-3,-3,-3,1
323103,0,-2.197,2,2,0.71,0.74,1,0,0,0,0,0,0,0,1
323104,1,0.893,1,4,-0.74,-0.59,-3,-3,-3,-3,-3,-3,-3,-3,1
323105,0,1.407,2,2,0.05,-0.12,-3,-3,-3,-3,-3,-3,-3,-3,1
323106,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
323107,0,1.154,2,2,0.02,-0.06,-3,-3,-3,-3,-3,-3,-3,-3,1
323108,0,-0.933,5,2,0.32,0.06,-3,-3,-3,-3,-3,-3,-3,-3,6
323109,0,-9,2,2,-1.33,-1.3,-4,-4,-4,-4,-4,-4,-4,-4,1
323110,0,-9,2,1,0.64,0.55,-3,-3,-3,-3,-3,-3,-3,-3,3
323111,1,1.596,1,4,0.2,-0.11,-3,-3,-3,-3,-3,-3,-3,-3,1
323112,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,3
323114,0,-9,2,2,-0.04,-0.04,-3,-3,-3,-3,-3,-3,-3,-3,1
323115,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
323201,0,-9,2,2,-1.62,-1.45,-3,-3,-3,-3,-3,-3,-3,-3,1
323203,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
323204,0,1.342,2,2,-1.04,-0.86,-3,-3,-3,-3,-3,-3,-3,-3,1
323205,1,-0.56,1,4,-0.25,-0.25,-3,-3,-3,-3,-3,-3,-3,-3,1
323206,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
323207,0,1.073,2,2,-0.26,-0.71,-3,-3,-3,-3,-3,-3,-3,-3,3
323208,1,0.331,1,4,0.1,-0.18,-3,-3,-3,-3,-3,-3,-3,-3,6
323210,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,6
323211,-4,-4,-4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
323214,0,0.331,2,2,-0.78,-0.69,-3,-3,-3,-3,-3,-3,-3,-3,1
323219,0,1.146,2,2,-0.91,-0.8,-3,-3,-3,-3,-3,-3,-3,-3,1
323220,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
323221,0,-0.118,2,2,-0.68,-0.6,-3,-3,-3,-3,-3,-3,-3,-3,1
323222,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1
324101,1,-0.933,1,4,-0.8,-0.74,-3,-3,-3,-3,-3,-3,-3,-3,1
324102,-8,-8,-8,4,-8,-8,1,0,0,0,0,0,0,0,1
324103,1,0.331,1,4,-0.68,-0.6,-3,-3,-3,-3,-3,-3,-3,-3,1
324104,1,-0.149,1,4,-0.84,-0.76,-3,-3,-3,-3,-3,-3,-3,-3,1
324105,1,0.331,1,4,0.66,0.84,-9,-9,-9,-9,-9,-9,-9,-9,1
324107,-8,-8,-8,4,-8,-8,-3,-3,-3,-3,-3,-3,-3,-3,1
324108,1,1.596,1,4,-0.5,-0.64,-3,-3,-3,-3,-3,-3,-3,-3,1
324109,1,1.146,1,4,0.07,0.2,-3,-3,-3,-3,-3,-3,-3,-3,1
324110,1,-9,1,4,-0.31,-0.22,-3,-3,-3,-3,-3,-3,-3,-3,1
324111,1,-0.933,1,4,0.12,-0.16,-3,-3,-3,-3,-3,-3,-3,-3,1
324112,1,1.407,1,4,-0.2,-0.1,-3,-3,-3,-3,-3,-3,-3,-3,1
324113,1,-0.933,1,4,-0.53,-0.36,-3,-3,-3,-3,-3,-3,-3,-3,1
324114,1,0.331,1,4,-1.03,-0.95,-3,-3,-3,-3,-3,-3,-3,-3,9
324115,1,-0.403,1,4,-0.98,-0.87,-3,-3,-3,-3,-3,-3,-3,-3,1
324116,1,0.331,1,4,-0.28,-0.18,-4,-4,-4,-4,-4,-4,-4,-4,1
324117,1,-0.933,1,4,-0.49,-0.64,-3,-3,-3,-3,-3,-3,-3,-3,1
324118,1,-9,1,4,0.07,0.1,-3,-3,-3,-3,-3,-3,-3,-3,1
324119,1,-0.437,1,4,-0.56,-0.56,-3,-3,-3,-3,-3,-3,-3,-3,1
324120,1,-9,1,4,-1.52,-1.44,-3,-3,-3,-3,-3,-3,-3,-3,9
324201,0,-9,6,3,-0.93,-0.87,-4,-4,-4,-4,-4,-4,-4,-4,1
324202,1,1.596,1,4,-0.09,-0.24,-3,-3,-3,-3,-3,-3,-3,-3,1
324203,0,-9,2,2,-1.25,-1.1,-3,-3,-3,-3,-3,-3,-3,-3,1
324204,1,-9,1,4,0.16,0.34,-3,-3,-3,-3,-3,-3,-3,-3,1
324205,1,-1.748,1,4,0.33,0.32,-4,-4,-4,-4,-4,-4,-4,-4,6
324207,1,-9,1,4,-0.4,-0.53,-3,-3,-3,-3,-3,-3,-3,-3,1
324209,0,-0.483,4,2,-0.02,-0.14,-7,-7,-7,-7,-7,-7,-7,-7,1
324211,1,0.331,1,4,0.18,0.24,-3,-3,-3,-3,-3,-3,-3,-3,1
324212,1,1.596,1,4,1.31,1.49,1,0,0,0,0,0,0,0,1
324213,1,-9,1,4,0.27,0.02,-4,-4,-4,-4,-4,-4,-4,-4,1
324214,1,1.596,1,4,0.91,0.82,1,0,0,0,0,0,0,0,1
324215,0,0.331,3,2,-0.9,-0.92,-3,-3,-3,-3,-3,-3,-3,-3,1
324216,1,1.596,1,4,1.8,1.98,-3,-3,-3,-3,-3,-3,-3,-3,1
324217,1,0.696,1,4,-0.27,-0.41,-3,-3,-3,-3,-3,-3,-3,-3,1
324218,1,-9,1,4,-1.26,-1.17,-7,-7,-7,-7,-7,-7,-7,-7,1
324219,1,-0.933,1,4,-0.54,-0.45,-3,-3,-3,-3,-3,-3,-3,-3,1
324220,1,-9,1,4,0.49,0.53,-3,-3,-3,-3,-3,-3,-3,-3,1
324221,1,-9,1,4,-0.68,-0.85,-3,-3,-3,-3,-3,-3,-3,-3,1
324222,1,-0.118,1,4,-1.09,-1.01,-3,-3,-3,-3,-3,-3,-3,-3,1
324223,1,1.596,1,4,0.43,0.18,-3,-3,-3,-3,-3,-3,-3,-3,7
324224,1,-9,1,4,-0.19,-0.29,-3,-3,-3,-3,-3,-3,-3,-3,1
324225,1,-0.118,1,4,-0.16,-0.15,-3,-3,-3,-3,-3,-3,-3,-3,1
324226,1,-9,1,4,-0.07,-0.23,-4,-4,-4,-4,-4,-4,-4,-4,1
324301,1,0.331,1,4,0.34,0.06,-3,-3,-3,-3,-3,-3,-3,-3,1
324302,1,-0.868,1,4,-0.19,0,-3,-3,-3,-3,-3,-3,-3,-3,1
324303,0,1.596,2,2,-0.03,0.1,-3,-3,-3,-3,-3,-3,-3,-3,10
324304,0,0.331,2,2,-0.7,-0.62,0,0,0,0,0,0,1,0,5
324305,0,-0.176,-9,2,0.73,0.64,-3,-3,-3,-3,-3,-3,-3,-3,1
324306,1,0.07,1,4,0.1,-0.05,1,0,0,0,0,0,1,0,1
324307,0,0.601,2,2,0.64,0.55,-3,-3,-3,-3,-3,-3,-3,-3,1
324308,0,0.446,2,2,-1.25,-1.18,-3,-3,-3,-3,-3,-3,-3,-3,10
324309,1,-0.933,1,4,-0.76,-0.67,1,0,0,0,0,0,0,0,1
324310,0,0.331,2,2,-1.19,-1.04,-3,-3,-3,-3,-3,-3,-3,-3,2
325102,0,-9,6,1,-1.24,-1.11,1,1,0,0,0,0,1,0,2
325103,1,0.339,1,4,-0.49,-0.5,-4,-4,-4,-4,-4,-4,-4,-4,1
325104,1,0.078,1,4,-0.74,-0.74,1,0,0,0,0,0,0,0,1
325105,0,-9,2,3,-0.67,-0.83,1,0,0,0,0,0,1,0,2
325107,0,0.331,5,2,-0.18,-0.11,-3,-3,-3,-3,-3,-3,-3,-3,3
325108,1,-0.925,1,4,0.9,0.63,-4,-4,-4,-4,-4,-4,-4,-4,10
325109,1,0.039,1,4,0.16,-0.07,-3,-3,-3,-3,-3,-3,-3,-3,1
325110,1,-9,1,4,-0.18,-0.11,-7,-7,-7,-7,-7,-7,-7,-7,1
325111,1,-0.941,1,4,-1.04,-0.93,-4,-4,-4,-4,-4,-4,-4,-4,1
325112,0,-9,2,0,-1.27,-1.27,-3,-3,-3,-3,-3,-3,-3,-3,9
