STU_ID,BYSEX,BYENGLSE,BYSES1,BYSES2,BYS24F,BYGRDRPT,BYLGRRPT,BYTXMSTD,BYPISAME,BYACTCTL,F2HSSTAT
295119,2,-0.537,0.13,-0.01,2,0,-3,39.3,391,-1.346,2
295120,1,0.331,0.39,0.45,1,0,-3,36.71,369.9,0.073,7
295121,2,-9,-1.03,-1.23,1,0,-3,46.48,458.42,-9,1
295124,2,1.596,0.04,0.04,1,0,-3,51.21,499.17,1.702,1
295125,1,1.596,0.63,0.65,2,0,-3,60.41,588.27,0.579,10
295127,1,-0.118,0.16,0.28,1,0,-3,46.83,461.52,0.073,1
295128,2,0.893,0.6,0.68,1,0,-3,54.76,531.4,1.258,1
295133,1,-1.187,-1.61,-1.51,1,98,98,35.35,361.36,-1.049,9
295134,-4,-4,-4,-4,-4,99,99,46.96,462.56,-4,1
295135,1,-9,0.03,0.17,1,0,-3,49.88,487.67,-9,1
295161,-8,-8,-8,-8,-8,0,-3,-8,-8,-8,1
295201,1,0.07,-0.28,-0.45,1,0,-3,44.69,442.4,-0.188,1
295202,2,1.596,0.28,0.4,1,0,-3,52.85,513.66,1.449,1
295203,2,-0.933,0.44,0.28,1,98,98,39.94,397.12,-1.049,2
295204,1,1.219,-0.55,-0.41,1,0,-3,43.9,435.04,1.258,1
295205,-4,-4,-4,-4,-4,0,-3,55.07,535.33,-4,1
295206,1,0.112,0.55,0.57,1,0,-3,48.31,474.27,-0.485,10
295207,2,-0.118,-0.54,-0.45,1,0,-3,51.65,503.03,0.326,1
295208,2,0.143,0.4,0.31,1,98,98,44.43,440,0.929,1
295209,1,-0.933,0.34,0.37,1,98,98,38.97,387.79,-1.341,1
295210,1,-1.683,0.3,0.19,1,0,-3,67.07,640.18,-0.224,1
295211,2,0.601,-0.1,-0.31,1,0,-3,40.67,404.18,0.415,1
295212,1,-9,0.9,0.94,1,98,98,29.06,331.16,-9,1
295213,1,0.893,0.33,0.08,1,98,98,54.58,529.68,0.624,1
295214,2,1.596,0.49,0.53,1,0,-3,47.82,470.11,1.702,1
295215,2,-0.745,-0.94,-0.79,1,0,-3,44.73,442.77,-1.08,1
295216,1,-1.613,-0.52,-0.45,2,0,-3,30.28,335.9,-0.002,2
295218,-4,-4,-4,-4,-4,0,-3,52.05,506.87,-4,10
295219,1,0.078,0.11,-0.01,1,0,-3,40.71,404.56,0.326,10
295220,1,1.596,-0.04,0.08,2,0,-3,43.9,435.04,1.151,6
295222,1,1.596,0.81,0.99,1,0,-3,56.71,550.53,1.118,1
295223,1,-0.111,-0.22,-0.51,1,98,98,54.94,533.14,-0.149,1
295224,2,-0.475,-0.68,-0.6,1,98,98,46.05,454.62,-0.738,1
295225,-4,-4,-4,-4,-4,0,-3,42.48,420.11,-4,1
295226,2,1.596,0.45,0.44,1,0,-3,52.62,511.6,-9,1
295227,1,-0.933,-0.96,-0.94,1,1,6,37.54,375.46,-1.049,1
295228,-4,-4,-4,-4,-4,0,-3,52.77,513.5,-4,1
295229,1,-0.933,1.39,1.57,1,0,-3,52.55,510.97,-1.049,1
295230,2,-0.933,-1.13,-1.08,1,98,98,65.55,629.61,-0.459,1
295231,-4,-4,-4,-4,-4,0,-3,63.91,619.29,-4,1
295232,-4,-4,-4,-4,-4,0,-3,58.7,571.68,-4,1
296101,2,0.854,1.12,1.02,1,0,-3,61.89,602.44,-0.903,1
296102,2,1.596,1.17,1.05,1,0,-3,76.89,700.29,1.151,1
296103,1,-9,-0.06,0.08,1,0,-3,41.28,410.07,-9,1
296104,1,-1.383,0.36,0.27,1,0,-3,65.88,631.93,1.112,1
296105,1,-9,0.28,0.43,1,0,-3,54.31,527.07,-9,9
296106,1,-9,-0.68,-0.6,1,0,-3,34.58,356.85,-9,8
296107,2,-9,0.91,1.09,1,0,-3,60.58,590.01,-9,1
296108,1,-0.933,0.66,0.84,1,0,-3,32.25,344.63,-0.827,1
296109,1,-0.149,0.61,0.71,1,0,-3,61.23,596.61,0.384,1
296110,2,-9,0.02,-0.12,1,98,98,59.25,576.44,-9,1
296111,1,-0.641,1.29,1.47,1,0,-3,76.05,696,0.326,1
296113,1,0.331,0.53,0.44,1,0,-3,48.8,478.53,0.326,1
296114,2,-9,-0.93,-0.87,1,98,98,47.36,466.11,-9,10
296115,2,-9,0.47,0.38,1,0,-3,54.4,527.99,-9,1
296116,2,1.327,0.95,0.94,1,0,-3,68.98,653.08,1.449,1
296117,1,-9,0.47,0.41,-7,0,-3,56.73,550.68,-9,1
296118,2,-0.118,0.57,0.58,1,0,-3,59.93,583.43,1.391,1
296119,1,-0.372,1.3,1.29,1,0,-3,53.9,523.27,-0.459,1
296120,1,-9,-0.45,-0.45,2,98,98,59.75,581.54,-9,10
296121,-4,-4,-4,-4,-4,0,-3,51.08,497.44,-4,1
296122,1,1.407,0.85,0.73,1,0,-3,56.38,547.18,1.449,1
296123,2,-0.664,0.08,-0.07,1,0,-3,53.8,522.35,-0.738,1
296124,1,-9,-0.24,-0.43,1,0,-3,49.38,483.47,-9,1
296125,2,-9,-1.12,-1.07,4,0,-3,25.97,321.23,-9,1
296126,1,-9,1.4,1.31,-7,98,98,59.45,578.46,-9,1
296127,2,-9,-0.05,0.04,1,0,-3,58.35,567.16,-9,1
296128,2,-1.194,1.48,1.59,1,0,-3,73.49,681.75,0.694,1
296129,2,-9,-1.12,-1.05,1,98,98,42.76,424.28,-9,1
296201,2,-9,-0.78,-0.64,1,0,-3,36.17,366.42,-9,1
296202,1,-9,-0.04,-0.16,1,1,0,40.57,403.23,-9,9
296204,2,-1.187,-0.51,-0.66,-9,98,98,37.49,375.16,-0.118,9
296205,1,-9,-0.53,-0.73,1,0,-3,64.91,625.07,-9,1
296206,1,-2.009,-0.19,-0.09,1,98,98,44.16,437.46,-0.56,1
296207,2,-0.933,-0.86,-0.78,3,98,98,32.42,345.47,-1.821,1
296208,1,0.585,0.8,0.84,1,0,-3,66.1,633.48,1.41,1
296209,2,-0.372,0.15,0.3,1,98,98,59.24,576.29,0.295,1
296210,2,0.189,-0.38,-0.34,1,98,98,30.23,335.69,1.48,1
296211,2,-2.197,0.19,0.36,1,98,98,37.36,374.21,-2.424,9
296212,2,-0.118,-0.36,-0.54,1,0,-3,50.06,489.28,0.605,1
296213,2,-0.103,0.41,0.11,1,0,-3,54.94,533.06,-0.827,1
296214,1,-9,-0.86,-0.75,1,98,98,44.8,443.34,0.694,1
296215,2,-0.475,0,-0.02,1,0,-3,49.51,484.53,0.579,1
296216,1,-9,-0.68,-0.59,1,0,-3,43.22,428.64,-9,1
296217,2,-9,-0.16,-0.32,1,0,-3,50.9,496.43,-9,1
296218,2,0.958,0.11,-0.12,1,0,-3,42.26,419.54,0.885,10
296219,2,-0.149,-0.92,-0.89,1,0,-3,54.6,529.81,0.84,1
296220,1,0.592,-1.24,-1.11,1,0,-3,59.47,578.63,1.093,1
296221,1,1.596,-0.25,-0.3,1,0,-3,48.12,472.65,0.295,1
296222,1,1.596,0.15,0.05,1,0,-3,55.71,540.62,-0.041,1
296223,2,0.22,0.02,0.02,1,0,-3,50.5,493.03,1.118,1
296224,1,-0.933,0.25,0.16,1,0,-3,47.58,468.02,-1.049,1
296225,1,-0.933,0.71,0.74,1,0,-3,50.37,491.93,-1.049,1
296227,1,0.616,-1.43,-1.4,1,0,-3,32.41,345.41,0.396,1
296228,2,-9,-1.52,-1.44,1,1,0,42.94,425.99,-9,1
296229,2,-0.745,0.14,0.29,1,98,98,37.27,373.58,0.034,1
297101,2,-0.118,-0.02,-0.21,1,98,98,47.05,463.47,-0.757,1
297102,1,0.07,-1.26,-1.12,1,98,98,39.1,389.07,-0.827,1
297103,2,1.042,0.16,-0.09,1,0,-3,50.76,495.22,1.702,1
297104,2,0.688,-0.25,-0.38,1,0,-3,40.1,398.7,1.169,10
297105,1,-0.933,1.06,1.1,1,1,8,54.68,530.62,-1.049,1
297106,2,-1.122,0.07,0.19,1,98,98,47.3,465.63,0.682,1
297107,1,-1.29,-0.18,-0.14,1,0,-3,43.82,434.34,-0.662,2
297108,1,-0.491,0.76,0.64,1,98,98,48.42,475.25,-1.049,1
297109,1,-0.483,-1.07,-0.95,1,0,-3,47.2,464.74,-9,1
297110,1,-0.783,-0.08,-0.24,1,0,-3,48.97,479.96,-9,1
297111,1,-1.375,-0.46,-0.44,1,0,-3,56.71,550.54,0.073,1
297112,2,0.143,0.63,0.33,1,0,-3,48.95,479.74,-0.294,1
297113,1,-0.199,-0.69,-0.66,1,0,-3,50.77,495.36,-0.827,8
297114,2,-0.372,0.24,0.08,1,0,-3,42.63,423.13,0.073,1
297115,2,-0.933,0.06,0.21,1,0,-3,39.01,388.25,-1.119,9
297116,2,0.324,-0.09,-0.5,1,0,-3,50.33,491.56,1.449,1
297118,1,1.596,0.85,0.84,2,98,98,49.88,487.71,0.309,10
297119,1,-9,-0.18,-0.43,1,0,-3,50.46,492.63,-0.485,1
297120,1,1.596,-0.01,-0.16,1,0,-3,48.51,476.04,1.702,1
297121,2,-0.933,1.47,1.66,1,0,-3,53.21,516.92,-0.44,1
297122,2,0.616,0.61,0.32,1,1,1,57.91,562.7,-0.516,1
297123,1,1.596,1.29,1.4,1,0,-3,59.28,576.73,0.212,1
297124,2,-1.383,0.09,0.2,1,1,7,42.27,419.66,-1.346,10
297125,1,0.592,0.85,0.73,1,0,-3,45.71,451.58,-0.149,1
297126,2,0.127,0.41,0.33,1,1,0,51.27,499.7,-9,1
297127,1,0.039,0.1,-0.05,1,0,-3,55.62,539.71,-9,1
297128,2,1.146,0.37,0.23,1,98,98,44.72,442.64,0.548,1
297129,1,-0.418,0.42,0.57,1,0,-3,59.47,578.64,1.157,1
297130,2,-2.197,0.78,0.78,1,0,-3,52.29,508.63,-1.91,2
297131,1,-0.745,1.27,1.39,1,0,-3,43.42,430.6,-0.193,10
297132,1,-9,-0.23,-0.23,1,0,-3,48.5,475.91,-9,1
297133,2,-1.632,0,-0.41,1,98,98,39.27,390.74,-2.424,10
297134,2,-0.672,-0.98,-0.91,1,0,-3,57.22,555.71,-0.827,1
297161,-8,-8,-8,-8,-8,0,-3,-8,-8,-8,10
297201,2,1.596,-0.77,-0.66,1,0,-3,60.28,586.96,1.404,1
297202,2,-9,-1.53,-1.42,1,0,-3,39.42,392.13,-9,1
297203,2,-0.41,-1.28,-1.23,1,0,-3,42.69,423.67,-0.446,7
297204,1,-9,-0.73,-0.73,1,0,-3,53.76,521.94,-9,2
297205,-4,-4,-4,-4,-4,0,-3,52.17,507.44,-4,6
297206,1,0.52,-1.43,-1.28,1,0,-3,33.04,348.51,0.326,1
297207,2,-9,-0.64,-0.59,1,0,-3,27.47,325.7,-9,1
297208,1,-0.933,0.74,0.92,1,0,-3,53.7,521.43,-1.049,1
297209,1,-9,0.42,0.32,1,0,-3,38.49,383.27,-9,1
297210,2,-0.38,-0.18,-0.17,1,0,-3,32.14,344.11,0.13,1
297211,2,-9,-0.56,-0.41,1,0,-3,27.94,327.22,-9,9
297214,2,0.062,-0.31,-0.15,1,0,-3,60.16,585.76,-0.516,1
297215,2,-9,0.58,0.33,1,0,-3,51.3,499.9,-9,1
297216,-4,-4,-4,-4,-4,0,-3,36.55,367.73,-4,1
297217,1,-9,0.39,0.33,1,0,-3,58.65,570.25,-9,1
297218,1,-0.214,-1.44,-1.38,1,0,-3,46.58,459.29,-0.535,10
297219,2,-9,0.31,0.49,1,0,-3,41.42,411.44,-9,10
297220,-4,-4,-4,-4,-4,0,-3,45.14,445.35,-4,1
297221,2,-9,-1.52,-1.67,1,0,-3,35.17,360.27,-9,1
297222,1,0.331,-0.88,-0.77,1,98,98,43.81,434.25,0.326,1
297223,1,-9,-1.19,-1.08,1,98,98,34.76,357.87,-9,10
297224,1,-1.74,-0.64,-0.67,1,0,-3,40.75,405.02,-2.424,1
297225,1,-9,0.01,0.02,1,98,98,55.54,538.88,-9,1
297226,2,-9,-0.9,-0.83,1,0,-3,38.95,387.65,-9,1
297228,1,-0.933,-0.58,-0.58,1,98,98,43.65,432.71,-1.049,1
297229,2,-9,-0.2,-0.08,1,98,98,39.16,389.66,-9,1
297230,1,-9,-1.17,-1.04,2,0,-3,35.65,363.19,-9,2
297231,1,-9,-0.77,-0.69,1,0,-3,52.26,508.33,-9,1
297232,2,-9,-0.25,-0.48,1,1,3,31.89,342.9,-9,2
297234,1,-0.933,-0.74,-0.63,1,0,-3,40.56,403.11,-1.049,2
298102,1,0.704,-1.16,-1.02,1,0,-3,60.42,588.4,1.391,1
298103,2,0.965,-1.27,-1.16,1,1,0,44.93,444.54,1.227,1
298106,2,-9,0.69,0.59,1,0,-3,59.84,582.43,-9,1
298107,2,-0.16,-1.04,-0.87,1,0,-3,38.55,383.84,0.624,1
298108,1,-0.183,0.8,0.99,1,0,-3,56.5,548.4,-0.516,1
298109,1,-9,-0.49,-0.64,1,1,2,54.95,533.21,-9,1
298110,1,-0.411,0.18,0.41,1,1,2,39.14,389.49,-0.827,1
298111,2,-9,0.98,1.16,1,0,-3,50.25,490.85,-9,1
298113,2,-0.933,-0.5,-0.66,1,0,-3,45.74,451.87,-1.049,1
298115,1,1.327,0.25,0.28,1,98,98,46.14,455.43,-9,1
298116,1,-9,-1.31,-1.2,1,0,-3,44.87,444.03,-9,6
298117,1,-0.111,-1.35,-1.2,1,0,-3,45.37,448.51,-0.016,1
298118,1,-9,0.19,-0.09,-7,98,98,52.51,510.55,-9,1
298119,1,-9,0.14,-0.29,1,0,-3,50.06,489.25,-9,1
298120,2,0.189,-0.44,-0.29,1,0,-3,35.28,360.96,1.702,1
298121,2,-0.214,0.06,-0.21,1,0,-3,37.28,373.66,-0.44,1
298122,1,0.331,-0.83,-1.14,1,0,-3,47.99,471.53,0.326,1
298123,-4,-4,-4,-4,-4,0,-3,63.06,612.29,-4,1
298124,2,-0.933,-0.33,-0.49,2,98,98,47.43,466.72,-1.049,1
298125,1,1.073,0.35,0.41,1,0,-3,41.85,415.6,-9,1
298201,2,1.081,0.12,0.12,1,0,-3,37.16,372.87,0.365,1
298203,1,0.347,-0.26,-0.2,1,0,-3,48.78,478.36,-0.352,1
298205,1,-0.672,-0.91,-0.75,1,0,-3,36.71,369.88,-0.827,10
298206,1,-9,-1.01,-1.15,1,0,-3,35.44,361.92,-9,10
298207,2,-9,-1.55,-1.55,1,98,98,46.48,458.48,-9,1
298208,1,0.143,-0.57,-0.71,1,0,-3,39.99,397.68,-0.535,1
298209,1,-2.197,-0.8,-0.72,1,0,-3,33.21,349.39,-1.049,1
298210,2,-0.372,-0.69,-0.58,1,0,-3,38.31,381.56,0.618,1
298211,1,-0.933,-0.77,-0.74,1,0,-3,33.46,350.73,-9,1
298212,2,-0.672,-0.66,-0.63,1,0,-3,28.56,329.34,-0.751,9
298214,1,0.07,-0.21,-0.23,2,0,-3,44.97,444.92,0.548,1
298215,2,-0.672,-1.59,-1.5,1,0,-3,40.26,400.26,-1.271,1
298216,1,-0.933,0.56,0.29,1,1,6,38.27,381.19,-1.049,6
298217,1,1.154,-0.95,-0.78,1,0,-3,43.38,430.23,1.48,1
298218,1,-2.009,-0.91,-1.07,1,0,-3,47,463.01,-1.01,1
298219,2,-9,-0.59,-0.45,-7,1,0,40.43,401.93,-9,1
298223,-4,-4,-4,-4,-4,0,-3,38.85,384.5,-4,1
298224,-4,-4,-4,-4,-4,0,-3,33.76,350.81,-4,1
298226,2,-0.68,-0.26,-0.48,1,0,-3,41.59,413.09,-0.44,1
298227,-4,-4,-4,-4,-4,0,-3,52.65,512.14,-4,1
298228,2,1.407,0.62,0.62,1,98,98,37.96,378.38,0.282,1
299102,2,-9,0.72,0.28,-7,0,-3,56.23,545.72,-9,1
299106,1,-0.933,-1.13,-1.07,1,98,98,35.72,363.57,-1.302,1
299108,-4,-4,-4,-4,-4,0,-3,47.81,469.34,-4,1
299109,2,0.331,1.22,1.4,1,0,-3,63.59,615.38,0.326,1
299111,1,0.339,1.3,1.48,1,0,-3,45.15,446.56,1.449,1
299113,1,1.596,1.24,1.12,1,98,98,54.57,529.61,0.307,1
299114,-4,-4,-4,-4,-4,0,-3,58.7,571.75,-4,1
299115,1,-9,0.69,0.6,1,0,-3,53.66,521.06,-9,1
299116,1,0.331,1.13,1.31,1,0,-3,60.14,585.59,-0.827,9
299119,2,-0.933,-1.61,-1.5,1,0,-3,44.11,437.04,-1.049,1
299121,2,-0.41,0.41,0.4,1,0,-3,69.95,659.51,-0.574,1
299122,-4,-4,-4,-4,-4,0,-3,53.62,521.23,-4,1
299125,1,-9,1.02,0.91,1,0,-3,48.65,477.23,-9,1
299128,2,-9,0.1,-0.15,-7,0,-3,43.09,427.49,-9,1
299130,1,1.407,-0.17,-0.16,1,0,-3,55.14,535.07,-1.207,10
299131,1,-9,1.37,1.55,-7,0,-3,62.06,603.78,-9,1
299135,2,-0.475,0.12,0.03,1,98,98,60.96,593.85,0.073,1
299161,-8,-8,-8,-8,-8,0,-3,-8,-8,-8,10
299203,2,-1.383,-0.08,-0.16,1,0,-3,43.19,428.37,-0.796,1
299204,2,-0.41,-0.32,-0.15,1,0,-3,43.91,435.2,0.326,1
299205,2,-0.745,-0.32,-0.32,1,0,-3,41.25,409.87,-1.049,1
299206,2,1.596,0.83,0.87,1,0,-3,50.09,489.46,1.138,1
299207,1,0.812,0.63,0.83,1,0,-3,50.69,494.64,-1.391,1
299208,2,-1.375,0.94,0.85,1,0,-3,54.01,524.29,-1.049,1
299209,2,-1.052,-1.04,-0.93,1,1,6,31.98,343.34,-9,10
299210,2,0.812,-0.42,-0.55,1,0,-3,45.61,450.73,-0.827,1
299211,2,-0.933,0.48,0.67,1,0,-3,53.05,515.45,-1.049,1
299212,2,1.596,1.06,1.24,1,0,-3,63.49,614.66,1.702,3
299213,1,1.596,0.15,0.06,1,98,98,57,553.48,1.41,1
299214,1,0.773,0.63,0.83,1,0,-3,40.75,404.99,0.637,1
299216,2,0.331,0.46,0.66,1,0,-3,56.23,545.77,-0.827,1
299218,2,-0.475,0.59,0.43,1,0,-3,45.68,451.3,0.268,1
300101,2,0.143,0.15,0.05,1,97,97,46.52,458.81,-0.699,2
300102,1,-0.933,1.03,1.15,1,98,98,76.57,698.69,-1.049,1
300103,2,1.154,0.65,0.71,1,98,98,53.61,520.62,1.41,1
300104,1,0.143,0.62,0.64,4,0,-3,29.85,334.17,0.326,2
300106,1,-0.933,-0.25,-0.16,1,0,-3,55.16,535.19,-1.049,1
300107,2,1.335,0.43,0.18,1,0,-3,59.02,574.11,1.702,1
300110,2,0.781,-0.33,-0.31,1,0,-3,59.21,575.96,0.029,1
300111,2,1.081,1.41,1.59,1,0,-3,57.16,555.09,0.871,1
300112,2,0.862,-0.57,-0.43,1,0,-3,66.27,634.63,0.34,1
300113,2,0.885,0.76,0.67,1,0,-3,50.11,489.67,1.702,1
300114,1,-0.664,0.36,0.08,1,0,-3,55.84,541.81,0.39,1
300115,1,-9,-1.01,-0.92,1,0,-3,46.73,460.65,0.326,10
300116,1,-1.667,0.5,0.39,1,98,98,62.59,607.86,-0.01,1
300117,1,-0.933,0.66,0.78,1,98,98,46.76,460.91,-1.049,6
300118,1,0.143,0.79,0.81,2,0,-3,52.81,513.29,0.682,1
300119,1,-0.933,-0.32,-0.32,1,98,98,54.43,528.2,-1.049,10
300120,2,-0.395,-1.24,-1.18,1,0,-3,45.54,450.11,0.232,1
300122,2,1.596,0.96,1.15,1,98,98,62.13,604.31,1.702,10
300124,-4,-4,-4,-4,-4,0,-3,44.9,443.69,-4,1
300125,1,-0.664,-1.04,-0.9,2,0,-3,40.91,406.58,0.295,1
300126,1,-2.197,-1.34,-1.25,1,0,-3,50.94,496.83,-2.424,1
300201,1,-1.944,-0.29,-0.26,2,98,98,55.8,541.5,0.034,1
300202,1,-9,0.5,0.36,1,0,-3,45.19,446.89,-9,1
300203,1,-9,-1.27,-1.18,2,0,-3,37.64,376.14,-9,9
300204,1,-0.933,-0.83,-0.76,2,98,98,65.6,629.96,-0.263,1
300206,2,-1.383,-0.31,-0.4,1,98,98,69.77,658.33,0.104,1
300207,1,-1.122,-0.95,-0.84,2,98,98,37.42,374.62,-0.238,2
300208,1,0.143,-0.99,-0.88,1,0,-3,47.54,467.65,0.637,1
300209,2,0.893,0.62,0.74,1,0,-3,60.61,590.39,0.929,1
300210,1,0.623,-0.43,-0.42,1,98,98,50.79,495.52,0.112,1
300211,1,-2.197,0.46,0.57,1,0,-3,27.08,324.46,-2.424,1
300212,2,1.596,1.13,1.31,1,0,-3,68.21,647.94,1.227,1
300213,1,1.596,1.54,1.73,1,0,-3,69.51,656.63,-0.808,1
300214,1,-9,0.04,0.12,2,98,98,43.35,429.89,-9,1
300215,1,-9,0.6,0.68,1,0,-3,46.03,454.48,-9,1
300216,1,-9,1.63,1.81,1,98,98,45.2,446.99,-9,1
300217,2,-9,-0.36,-0.34,1,0,-3,56.96,553.04,-9,1
300219,1,-0.483,0.79,0.97,1,0,-3,44.4,439.73,-9,1
300220,1,-9,-0.34,-0.34,1,0,-3,55.23,535.87,-9,1
300221,2,-9,-1.61,-1.5,1,0,-3,59.81,582.22,-9,1
300222,2,1.596,1.44,1.46,1,0,-3,66.57,636.73,0.637,1
300223,1,0.862,0.31,0.42,1,98,98,58.5,568.77,0.854,1
300224,1,-9,-0.28,-0.19,3,98,98,40.31,400.69,-9,10
300225,1,-9,0.46,0.57,1,0,-3,52.61,511.44,-9,1
300227,2,-9,0.11,0.02,1,0,-3,44.32,439,-9,1
300228,-4,-4,-4,-4,-4,0,-3,51.2,498.87,-4,1
300229,2,-0.933,0.24,0.39,1,0,-3,36.08,365.86,-1.049,1
300230,1,-9,0.29,0.44,1,0,-3,66.92,639.17,-9,1
300231,1,0.331,1.63,1.81,1,0,-3,46.67,460.13,-0.827,6
300232,2,-9,0.91,0.8,1,98,98,71.09,666.92,-9,1
301101,1,1.335,0.32,0.43,1,0,-3,48.24,473.72,0.859,1
301102,2,1.596,-0.69,-0.56,1,0,-3,58.2,565.67,1.702,1
301103,2,-0.118,-0.31,-0.47,1,0,-3,42.78,424.52,0.015,1
301104,2,0.769,0.21,0.25,1,98,98,39.82,395.97,-0.44,1
301105,1,0.331,-0.84,-0.75,1,0,-3,60.97,593.96,0.326,1
301107,1,1.596,0.76,0.65,1,0,-3,61.86,602.21,0.801,1
301109,2,0.143,0.2,0.34,1,0,-3,59.3,576.92,0.326,1
301110,1,0.339,0.46,0.36,1,1,0,56.31,546.55,-0.238,1
301111,1,1.596,-0.17,-0.17,1,98,98,39.91,396.9,1.702,10
301112,2,-0.418,-0.55,-0.65,1,1,0,25.4,319.71,-9,10
301113,1,1.596,0.07,0.06,1,0,-3,62.25,605.24,1.702,1
301114,2,1.05,0.16,0.1,1,0,-3,44.34,439.11,0.859,1
301116,1,-0.933,-0.21,-0.21,-9,98,98,35.6,362.86,-1.049,10
301118,1,-9,-0.59,-0.5,1,0,-3,57.63,559.79,0.073,1
301119,1,-0.411,0.25,0,1,98,98,54.44,528.34,0.295,1
301120,1,-0.111,-0.41,-0.29,1,0,-3,50.78,495.45,0.326,1
301121,2,-0.118,0.94,0.86,1,0,-3,55.57,539.22,0.332,1
301122,2,-9,0.45,0.31,-7,0,-3,46.13,455.32,-9,1
301123,1,0.893,0.45,0.36,1,0,-3,63.92,617.86,1.702,1
301124,2,1.596,0.53,0.68,1,0,-3,56.66,550.03,1.404,1
301125,1,0.331,0.28,0.4,1,1,0,46.2,455.95,0.326,1
301126,1,0.773,1.18,1.17,1,0,-3,55.75,540.97,0.682,1
301127,1,-1.202,0.12,0.24,1,0,-3,51.46,501.3,-0.294,1
301128,1,0.773,0.72,0.31,1,0,-3,56.75,550.91,0.034,1
301131,1,-1.414,-0.25,-0.4,1,0,-3,59.85,582.55,0.384,1
301132,1,-0.933,0.01,-0.15,1,0,-3,51.5,501.68,-0.44,1
301201,1,0.331,-1.43,-1.28,1,0,-3,52.37,509.36,0.637,1
301202,2,0.404,-0.25,-0.4,1,98,98,35.07,359.67,1.41,1
301204,-4,-4,-4,-4,-4,0,-3,55.8,541.69,-4,10
301205,1,-0.694,1.1,0.79,2,98,98,24.87,318.37,-0.529,9
301207,1,-0.933,-0.3,-0.3,1,0,-3,35.38,361.54,-1.049,1
301208,2,-0.933,-1.35,-1.18,2,0,-3,41.18,409.16,-1.049,1
301209,1,1.05,-0.27,-0.27,1,98,98,47.62,468.34,-0.255,1
301210,1,-0.933,-0.6,-0.6,1,98,98,41.18,409.16,-1.049,2
301211,1,1.407,0.36,0.11,1,1,2,30.24,335.71,1.702,10
301212,2,1.407,-0.57,-0.55,2,0,-3,39.51,392.99,0.543,2
301214,2,-9,-0.19,-0.19,1,0,-3,30.93,338.6,0.877,1
301215,2,1.596,-0.09,-0.22,1,0,-3,39.11,389.21,0.548,1
301216,2,-0.933,-0.59,-0.5,2,98,98,30.94,338.65,-1.049,10
301217,2,-0.933,0.31,0.44,1,0,-3,45.65,451.07,0.612,10
301218,1,1.219,-0.51,-0.36,1,0,-3,55.48,538.34,1.702,1
301219,-4,-4,-4,-4,-4,0,-3,48.9,478.95,-4,3
301220,1,-2.197,-1.26,-1.09,2,0,-3,58.32,566.9,1.702,8
301221,2,-9,-0.49,-0.36,-7,0,-3,45.71,451.62,-9,1
301222,2,0.331,0.16,-0.1,1,98,98,54.84,532.13,1.702,1
301223,2,-9,0.22,0.25,1,98,98,23.73,315.72,-9,10
301224,1,-0.372,0.36,-0.09,1,98,98,50.36,491.78,-1.049,1
301225,2,-0.199,-0.62,-0.51,1,0,-3,39.73,395.11,0.104,7
301226,1,-9,0.64,0.64,1,0,-3,39.57,393.59,-9,10
301227,2,-0.403,-0.76,-0.59,1,1,10,51.84,504.62,-1.049,1
301229,2,-0.933,-0.42,-0.49,1,98,98,36.07,365.77,-1.049,1
301230,1,-9,-1.44,-1.36,-7,0,-3,40.99,407.34,-9,9
301231,2,-0.933,-1.23,-1.17,-9,0,-3,34.75,357.82,-1.049,10
302101,1,-9,-0.9,-0.79,1,0,-3,50.48,492.85,-9,1
302102,1,-0.933,-0.88,-0.88,1,98,98,53.86,522.92,-1.107,1
302103,2,0.143,-0.55,-0.44,1,0,-3,66.18,634,-0.352,1
302104,2,-9,-0.36,-0.51,1,0,-3,48.65,477.25,-9,1
302105,1,-9,-1.35,-1.18,1,0,-3,32,343.43,-9,4
302106,2,-9,-1.37,-1.26,1,98,98,42.12,418.23,-9,2
302108,1,-0.933,-1.02,-0.89,3,0,-3,39.85,396.31,-1.049,9
302109,2,-9,-1.1,-0.93,1,0,-3,39.66,394.43,-9,1
302110,2,0.331,-1.09,-0.98,1,98,98,46.11,455.19,0.326,1
302111,2,-9,-1.33,-1.27,2,0,-3,32.67,346.69,-9,9
302112,1,1.596,0.53,0.72,1,0,-3,34.15,354.45,0.326,1
302113,1,-9,-1.07,-0.96,1,0,-3,37.95,378.35,-9,6
302114,1,-9,-1.07,-0.99,2,1,0,32.24,344.57,-9,5
302115,1,-0.095,0.04,-0.05,1,0,-3,52.75,512.73,-0.149,1
302116,1,-0.222,-0.79,-0.92,1,0,-3,46.98,462.86,-0.796,1
302118,1,-2.197,-1.12,-1.06,1,0,-3,53.16,516.48,-1.816,1
302119,1,-0.641,-0.31,-0.23,1,1,0,30.93,338.63,0.029,1
302120,1,-0.672,-0.51,-0.52,2,0,-3,36.63,369.34,-0.263,1
302121,1,-9,-0.5,-0.46,1,0,-3,64.46,621.8,-9,1
302122,2,-9,0.34,0.37,1,0,-3,38.46,382.96,-9,1
302124,1,-1.375,-1.15,-1.18,1,0,-3,55,533.67,-1.613,1
302125,1,-0.933,-0.83,-0.96,1,0,-3,37.13,372.65,-1.049,1
302126,1,1.596,-0.39,-0.27,1,1,1,57.64,559.89,1.157,6
